
participant,condition,block,input,stimulus,timestamp,xmousex,ymousey,region,triggered
m,1,3,gaze,mushrooms,1448161884755,585,222,4,0
m,1,3,gaze,mushrooms,1448161884855,936,80,6,1
m,1,3,gaze,mushrooms,1448161884955,958,72,6,0
m,1,3,gaze,mushrooms,1448161885056,941,77,6,0
m,1,3,gaze,mushrooms,1448161885156,957,90,6,0
m,1,3,gaze,mushrooms,1448161885256,969,99,6,0
m,1,3,gaze,mushrooms,1448161885356,977,104,6,0
m,1,3,gaze,mushrooms,1448161885456,981,109,6,0
m,1,3,gaze,mushrooms,1448161885556,983,112,6,0
m,1,3,gaze,mushrooms,1448161885655,985,124,6,0
m,1,3,gaze,mushrooms,1448161885756,984,123,6,0
m,1,3,gaze,mushrooms,1448161885855,984,124,6,0
m,1,3,gaze,mushrooms,1448161885956,985,125,6,0
m,1,3,gaze,mushrooms,1448161886056,985,125,6,0
m,1,3,gaze,mushrooms,1448161886156,980,262,7,1
m,1,3,gaze,mushrooms,1448161886256,980,276,7,0
m,1,3,gaze,mushrooms,1448161886356,976,281,7,0
m,1,3,gaze,mushrooms,1448161886455,976,280,7,0
m,1,3,gaze,mushrooms,1448161886556,976,278,7,0
m,1,3,gaze,mushrooms,1448161886655,976,277,7,0
m,1,3,gaze,mushrooms,1448161886757,976,275,7,0
m,1,3,gaze,mushrooms,1448161886857,976,274,7,0
m,1,3,gaze,mushrooms,1448161886957,974,275,7,0
m,1,3,gaze,mushrooms,1448161887057,973,273,7,0
m,1,3,gaze,mushrooms,1448161887157,994,425,8,1
m,1,3,gaze,mushrooms,1448161887257,988,428,8,0
m,1,3,gaze,mushrooms,1448161887356,988,429,8,0
m,1,3,gaze,mushrooms,1448161887457,984,431,8,0
m,1,3,gaze,mushrooms,1448161887558,977,434,8,0
m,1,3,gaze,mushrooms,1448161887657,975,436,8,0
m,1,3,gaze,mushrooms,1448161887758,972,438,8,0
m,1,3,gaze,mushrooms,1448161887858,971,440,8,0
m,1,3,gaze,mushrooms,1448161887957,969,440,8,0
m,1,3,gaze,mushrooms,1448161888058,966,440,8,0
m,1,3,gaze,mushrooms,1448161888158,677,402,-1,0
m,1,3,gaze,mushrooms,1448161888258,717,408,-1,0
m,1,3,gaze,mushrooms,1448161888358,962,457,8,1
m,1,3,gaze,mushrooms,1448161888458,727,434,-1,0
m,1,3,gaze,mushrooms,1448161888558,572,407,5,1
m,1,3,gaze,mushrooms,1448161888658,570,413,5,0
m,1,3,gaze,mushrooms,1448161888757,572,412,5,0
m,1,3,gaze,mushrooms,1448161888858,572,412,5,0
m,1,3,gaze,mushrooms,1448161888958,573,413,5,0
m,1,3,gaze,mushrooms,1448161889058,572,413,5,0
m,1,3,gaze,mushrooms,1448161889159,570,413,5,0
m,1,3,gaze,mushrooms,1448161889259,568,414,5,0
m,1,3,gaze,mushrooms,1448161889359,566,416,5,0
m,1,3,gaze,mushrooms,1448161889459,565,417,5,0
m,1,3,gaze,mushrooms,1448161889559,564,419,5,0
m,1,3,gaze,mushrooms,1448161889659,233,308,-1,0
m,1,3,gaze,mushrooms,1448161889759,228,306,1,1
m,1,3,gaze,mushrooms,1448161889859,219,297,1,0
